state	receive		action		state/(nontermainalID,subID):
269	(		1	identifier-list	1
269	)		1	identifier-list	1
269	*		1	identifier-list	1
269	*=		1	identifier-list	1
269	+		1	identifier-list	1
269	++		1	identifier-list	1
269	+=		1	identifier-list	1
269	,		1	identifier-list	1
269	-		1	identifier-list	1
269	--		1	identifier-list	1
269	-=		1	identifier-list	1
269	/=		1	identifier-list	1
269	;		1	identifier-list	1
269	<<=		1	identifier-list	1
269	=		1	identifier-list	1
269	>>=		1	identifier-list	1
269	[		1	identifier-list	1
269	^=		1	identifier-list	1
269	_KULV_END_		1	identifier-list	1
269	auto		1	identifier-list	1
269	break		1	identifier-list	1
269	case		1	identifier-list	1
269	char		1	identifier-list	1
269	character-constant		1	identifier-list	1
269	const		1	identifier-list	1
269	continue		1	identifier-list	1
269	default		1	identifier-list	1
269	do		1	identifier-list	1
269	double		1	identifier-list	1
269	else		1	identifier-list	1
269	enumeration-constant		1	identifier-list	1
269	extern		1	identifier-list	1
269	float		1	identifier-list	1
269	floating-constant		1	identifier-list	1
269	for		1	identifier-list	1
269	goto		1	identifier-list	1
269	identifier		1	identifier-list	1
269	if		1	identifier-list	1
269	int		1	identifier-list	1
269	integer-constant		1	identifier-list	1
269	long		1	identifier-list	1
269	register		1	identifier-list	1
269	return		1	identifier-list	1
269	short		1	identifier-list	1
269	signed		1	identifier-list	1
269	sizeof		1	identifier-list	1
269	static		1	identifier-list	1
269	string-constant		1	identifier-list	1
269	switch		1	identifier-list	1
269	typedef		1	identifier-list	1
269	unsigned		1	identifier-list	1
269	void		1	identifier-list	1
269	volatile		1	identifier-list	1
269	while		1	identifier-list	1
269	{		1	identifier-list	1
269	|=		1	identifier-list	1
269	}		1	identifier-list	1
269	~		1	identifier-list	1
22	(		1	storage-class-specifier	2
22	)		1	storage-class-specifier	2
22	*		1	storage-class-specifier	2
22	,		1	storage-class-specifier	2
22	;		1	storage-class-specifier	2
22	[		1	storage-class-specifier	2
22	auto		1	storage-class-specifier	2
22	char		1	storage-class-specifier	2
22	const		1	storage-class-specifier	2
22	double		1	storage-class-specifier	2
22	extern		1	storage-class-specifier	2
22	float		1	storage-class-specifier	2
22	identifier		1	storage-class-specifier	2
22	int		1	storage-class-specifier	2
22	long		1	storage-class-specifier	2
22	register		1	storage-class-specifier	2
22	short		1	storage-class-specifier	2
22	signed		1	storage-class-specifier	2
22	static		1	storage-class-specifier	2
22	typedef		1	storage-class-specifier	2
22	unsigned		1	storage-class-specifier	2
22	void		1	storage-class-specifier	2
22	volatile		1	storage-class-specifier	2
86	!		1	AND-expression	0
86	!=		0	154
86	%		1	AND-expression	0
86	%=		1	AND-expression	0
86	&		1	AND-expression	0
86	&&		1	AND-expression	0
86	&=		1	AND-expression	0
86	(		1	AND-expression	0
86	)		1	AND-expression	0
86	*		1	AND-expression	0
86	*=		1	AND-expression	0
86	+		1	AND-expression	0
86	++		1	AND-expression	0
86	+=		1	AND-expression	0
86	,		1	AND-expression	0
86	-		1	AND-expression	0
86	--		1	AND-expression	0
86	-=		1	AND-expression	0
86	->		1	AND-expression	0
86	/		1	AND-expression	0
86	/=		1	AND-expression	0
86	:		1	AND-expression	0
86	;		1	AND-expression	0
86	<		1	AND-expression	0
86	<<		1	AND-expression	0
86	<<=		1	AND-expression	0
86	<=		1	AND-expression	0
86	=		1	AND-expression	0
86	==		0	155
86	>		1	AND-expression	0
86	>=		1	AND-expression	0
86	>>		1	AND-expression	0
86	>>=		1	AND-expression	0
86	?		1	AND-expression	0
86	[		1	AND-expression	0
86	]		1	AND-expression	0
86	^		1	AND-expression	0
86	^=		1	AND-expression	0
86	_KULV_END_		1	AND-expression	0
86	auto		1	AND-expression	0
86	break		1	AND-expression	0
86	case		1	AND-expression	0
86	char		1	AND-expression	0
86	character-constant		1	AND-expression	0
86	const		1	AND-expression	0
86	continue		1	AND-expression	0
86	default		1	AND-expression	0
86	do		1	AND-expression	0
86	double		1	AND-expression	0
86	else		1	AND-expression	0
86	enumeration-constant		1	AND-expression	0
86	extern		1	AND-expression	0
86	float		1	AND-expression	0
86	floating-constant		1	AND-expression	0
86	for		1	AND-expression	0
86	goto		1	AND-expression	0
86	identifier		1	AND-expression	0
86	if		1	AND-expression	0
86	int		1	AND-expression	0
86	integer-constant		1	AND-expression	0
86	long		1	AND-expression	0
86	register		1	AND-expression	0
86	return		1	AND-expression	0
86	short		1	AND-expression	0
86	signed		1	AND-expression	0
86	sizeof		1	AND-expression	0
86	static		1	AND-expression	0
86	string-constant		1	AND-expression	0
86	switch		1	AND-expression	0
86	typedef		1	AND-expression	0
86	unsigned		1	AND-expression	0
86	void		1	AND-expression	0
86	volatile		1	AND-expression	0
86	while		1	AND-expression	0
86	{		1	AND-expression	0
86	|		1	AND-expression	0
86	|=		1	AND-expression	0
86	||		1	AND-expression	0
86	}		1	AND-expression	0
86	~		1	AND-expression	0
150	!		0	62
150	&		0	63
150	(		0	64
150	*		0	65
150	+		0	66
150	++		0	67
150	-		0	68
150	--		0	69
150	;		0	70
150	break		0	74
150	case		0	75
150	character-constant		0	77
150	continue		0	81
150	default		0	83
150	do		0	84
150	enumeration-constant		0	85
150	floating-constant		0	90
150	for		0	91
150	goto		0	92
150	identifier		0	93
150	if		0	94
150	integer-constant		0	96
150	return		0	106
150	sizeof		0	109
150	string-constant		0	112
150	switch		0	113
150	while		0	116
150	{		0	43
150	}		0	226
150	~		0	118
214	,		0	272
214	}		0	273
278	,		0	157
278	;		0	300
63	!		1	unary-operator	0
63	&		1	unary-operator	0
63	(		1	unary-operator	0
63	*		1	unary-operator	0
63	+		1	unary-operator	0
63	++		1	unary-operator	0
63	-		1	unary-operator	0
63	--		1	unary-operator	0
63	character-constant		1	unary-operator	0
63	enumeration-constant		1	unary-operator	0
63	floating-constant		1	unary-operator	0
63	identifier		1	unary-operator	0
63	integer-constant		1	unary-operator	0
63	sizeof		1	unary-operator	0
63	string-constant		1	unary-operator	0
63	~		1	unary-operator	0
127	!		1	direct-declarator	2
127	%=		1	direct-declarator	2
127	&		1	direct-declarator	2
127	&=		1	direct-declarator	2
127	(		1	direct-declarator	2
127	)		1	direct-declarator	2
127	*		1	direct-declarator	2
127	*=		1	direct-declarator	2
127	+		1	direct-declarator	2
127	++		1	direct-declarator	2
127	+=		1	direct-declarator	2
127	,		1	direct-declarator	2
127	-		1	direct-declarator	2
127	--		1	direct-declarator	2
127	-=		1	direct-declarator	2
127	/=		1	direct-declarator	2
127	;		1	direct-declarator	2
127	<<=		1	direct-declarator	2
127	=		1	direct-declarator	2
127	>>=		1	direct-declarator	2
127	[		1	direct-declarator	2
127	^=		1	direct-declarator	2
127	_KULV_END_		1	direct-declarator	2
127	auto		1	direct-declarator	2
127	break		1	direct-declarator	2
127	case		1	direct-declarator	2
127	char		1	direct-declarator	2
127	character-constant		1	direct-declarator	2
127	const		1	direct-declarator	2
127	continue		1	direct-declarator	2
127	default		1	direct-declarator	2
127	do		1	direct-declarator	2
127	double		1	direct-declarator	2
127	else		1	direct-declarator	2
127	enumeration-constant		1	direct-declarator	2
127	extern		1	direct-declarator	2
127	float		1	direct-declarator	2
127	floating-constant		1	direct-declarator	2
127	for		1	direct-declarator	2
127	goto		1	direct-declarator	2
127	identifier		1	direct-declarator	2
127	if		1	direct-declarator	2
127	int		1	direct-declarator	2
127	integer-constant		1	direct-declarator	2
127	long		1	direct-declarator	2
127	register		1	direct-declarator	2
127	return		1	direct-declarator	2
127	short		1	direct-declarator	2
127	signed		1	direct-declarator	2
127	sizeof		1	direct-declarator	2
127	static		1	direct-declarator	2
127	string-constant		1	direct-declarator	2
127	switch		1	direct-declarator	2
127	typedef		1	direct-declarator	2
127	unsigned		1	direct-declarator	2
127	void		1	direct-declarator	2
127	volatile		1	direct-declarator	2
127	while		1	direct-declarator	2
127	{		1	direct-declarator	2
127	|=		1	direct-declarator	2
127	}		1	direct-declarator	2
127	~		1	direct-declarator	2
191	!		1	assignment-operator	4
191	&		1	assignment-operator	4
191	(		1	assignment-operator	4
191	*		1	assignment-operator	4
191	+		1	assignment-operator	4
191	++		1	assignment-operator	4
191	-		1	assignment-operator	4
191	--		1	assignment-operator	4
191	character-constant		1	assignment-operator	4
191	enumeration-constant		1	assignment-operator	4
191	floating-constant		1	assignment-operator	4
191	identifier		1	assignment-operator	4
191	integer-constant		1	assignment-operator	4
191	sizeof		1	assignment-operator	4
191	string-constant		1	assignment-operator	4
191	~		1	assignment-operator	4
255	!		1	shift-expression	1
255	!=		1	shift-expression	1
255	%		1	shift-expression	1
255	%=		1	shift-expression	1
255	&		1	shift-expression	1
255	&&		1	shift-expression	1
255	&=		1	shift-expression	1
255	(		1	shift-expression	1
255	)		1	shift-expression	1
255	*		1	shift-expression	1
255	*=		1	shift-expression	1
255	+		0	145
255	++		1	shift-expression	1
255	+=		1	shift-expression	1
255	,		1	shift-expression	1
255	-		0	146
255	--		1	shift-expression	1
255	-=		1	shift-expression	1
255	->		1	shift-expression	1
255	/		1	shift-expression	1
255	/=		1	shift-expression	1
255	:		1	shift-expression	1
255	;		1	shift-expression	1
255	<		1	shift-expression	1
255	<<		1	shift-expression	1
255	<<=		1	shift-expression	1
255	<=		1	shift-expression	1
255	=		1	shift-expression	1
255	==		1	shift-expression	1
255	>		1	shift-expression	1
255	>=		1	shift-expression	1
255	>>		1	shift-expression	1
255	>>=		1	shift-expression	1
255	?		1	shift-expression	1
255	[		1	shift-expression	1
255	]		1	shift-expression	1
255	^		1	shift-expression	1
255	^=		1	shift-expression	1
255	_KULV_END_		1	shift-expression	1
255	auto		1	shift-expression	1
255	break		1	shift-expression	1
255	case		1	shift-expression	1
255	char		1	shift-expression	1
255	character-constant		1	shift-expression	1
255	const		1	shift-expression	1
255	continue		1	shift-expression	1
255	default		1	shift-expression	1
255	do		1	shift-expression	1
255	double		1	shift-expression	1
255	else		1	shift-expression	1
255	enumeration-constant		1	shift-expression	1
255	extern		1	shift-expression	1
255	float		1	shift-expression	1
255	floating-constant		1	shift-expression	1
255	for		1	shift-expression	1
255	goto		1	shift-expression	1
255	identifier		1	shift-expression	1
255	if		1	shift-expression	1
255	int		1	shift-expression	1
255	integer-constant		1	shift-expression	1
255	long		1	shift-expression	1
255	register		1	shift-expression	1
255	return		1	shift-expression	1
255	short		1	shift-expression	1
255	signed		1	shift-expression	1
255	sizeof		1	shift-expression	1
255	static		1	shift-expression	1
255	string-constant		1	shift-expression	1
255	switch		1	shift-expression	1
255	typedef		1	shift-expression	1
255	unsigned		1	shift-expression	1
255	void		1	shift-expression	1
255	volatile		1	shift-expression	1
255	while		1	shift-expression	1
255	{		1	shift-expression	1
255	|		1	shift-expression	1
255	|=		1	shift-expression	1
255	||		1	shift-expression	1
255	}		1	shift-expression	1
255	~		1	shift-expression	1
319	!		1	iteration-statement	1
319	%=		1	iteration-statement	1
319	&		1	iteration-statement	1
319	&=		1	iteration-statement	1
319	(		1	iteration-statement	1
319	)		1	iteration-statement	1
319	*		1	iteration-statement	1
319	*=		1	iteration-statement	1
319	+		1	iteration-statement	1
319	++		1	iteration-statement	1
319	+=		1	iteration-statement	1
319	,		1	iteration-statement	1
319	-		1	iteration-statement	1
319	--		1	iteration-statement	1
319	-=		1	iteration-statement	1
319	/=		1	iteration-statement	1
319	;		1	iteration-statement	1
319	<<=		1	iteration-statement	1
319	=		1	iteration-statement	1
319	>>=		1	iteration-statement	1
319	^=		1	iteration-statement	1
319	_KULV_END_		1	iteration-statement	1
319	auto		1	iteration-statement	1
319	break		1	iteration-statement	1
319	case		1	iteration-statement	1
319	char		1	iteration-statement	1
319	character-constant		1	iteration-statement	1
319	const		1	iteration-statement	1
319	continue		1	iteration-statement	1
319	default		1	iteration-statement	1
319	do		1	iteration-statement	1
319	double		1	iteration-statement	1
319	else		1	iteration-statement	1
319	enumeration-constant		1	iteration-statement	1
319	extern		1	iteration-statement	1
319	float		1	iteration-statement	1
319	floating-constant		1	iteration-statement	1
319	for		1	iteration-statement	1
319	goto		1	iteration-statement	1
319	identifier		1	iteration-statement	1
319	if		1	iteration-statement	1
319	int		1	iteration-statement	1
319	integer-constant		1	iteration-statement	1
319	long		1	iteration-statement	1
319	register		1	iteration-statement	1
319	return		1	iteration-statement	1
319	short		1	iteration-statement	1
319	signed		1	iteration-statement	1
319	sizeof		1	iteration-statement	1
319	static		1	iteration-statement	1
319	string-constant		1	iteration-statement	1
319	switch		1	iteration-statement	1
319	typedef		1	iteration-statement	1
319	unsigned		1	iteration-statement	1
319	void		1	iteration-statement	1
319	volatile		1	iteration-statement	1
319	while		1	iteration-statement	1
319	{		1	iteration-statement	1
319	|=		1	iteration-statement	1
319	}		1	iteration-statement	1
319	~		1	iteration-statement	1
8	auto		0	3
8	char		0	4
8	const		0	5
8	double		0	10
8	extern		0	11
8	float		0	13
8	int		0	16
8	long		0	17
8	register		0	19
8	short		0	20
8	signed		0	21
8	static		0	22
8	typedef		0	27
8	unsigned		0	28
8	void		0	29
8	volatile		0	30
8	{		0	43
136	)		0	215
136	,		0	157
264	(		1	direct-abstract-declarator	1
264	)		1	direct-abstract-declarator	1
264	,		1	direct-abstract-declarator	1
264	[		1	direct-abstract-declarator	1
17	(		1	type-specifier	4
17	)		1	type-specifier	4
17	*		1	type-specifier	4
17	,		1	type-specifier	4
17	;		1	type-specifier	4
17	[		1	type-specifier	4
17	auto		1	type-specifier	4
17	char		1	type-specifier	4
17	const		1	type-specifier	4
17	double		1	type-specifier	4
17	extern		1	type-specifier	4
17	float		1	type-specifier	4
17	identifier		1	type-specifier	4
17	int		1	type-specifier	4
17	long		1	type-specifier	4
17	register		1	type-specifier	4
17	short		1	type-specifier	4
17	signed		1	type-specifier	4
17	static		1	type-specifier	4
17	typedef		1	type-specifier	4
17	unsigned		1	type-specifier	4
17	void		1	type-specifier	4
17	volatile		1	type-specifier	4
145	!		0	62
145	&		0	63
145	(		0	64
145	*		0	65
145	+		0	66
145	++		0	67
145	-		0	68
145	--		0	69
145	character-constant		0	77
145	enumeration-constant		0	85
145	floating-constant		0	90
145	identifier		0	129
145	integer-constant		0	96
145	sizeof		0	109
145	string-constant		0	112
145	~		0	118
273	!		1	initializer	1
273	%=		1	initializer	1
273	&		1	initializer	1
273	&=		1	initializer	1
273	(		1	initializer	1
273	)		1	initializer	1
273	*		1	initializer	1
273	*=		1	initializer	1
273	+		1	initializer	1
273	++		1	initializer	1
273	+=		1	initializer	1
273	,		1	initializer	1
273	-		1	initializer	1
273	--		1	initializer	1
273	-=		1	initializer	1
273	/=		1	initializer	1
273	;		1	initializer	1
273	<<=		1	initializer	1
273	=		1	initializer	1
273	>>=		1	initializer	1
273	^=		1	initializer	1
273	_KULV_END_		1	initializer	1
273	auto		1	initializer	1
273	break		1	initializer	1
273	case		1	initializer	1
273	char		1	initializer	1
273	character-constant		1	initializer	1
273	const		1	initializer	1
273	continue		1	initializer	1
273	default		1	initializer	1
273	do		1	initializer	1
273	double		1	initializer	1
273	else		1	initializer	1
273	enumeration-constant		1	initializer	1
273	extern		1	initializer	1
273	float		1	initializer	1
273	floating-constant		1	initializer	1
273	for		1	initializer	1
273	goto		1	initializer	1
273	identifier		1	initializer	1
273	if		1	initializer	1
273	int		1	initializer	1
273	integer-constant		1	initializer	1
273	long		1	initializer	1
273	register		1	initializer	1
273	return		1	initializer	1
273	short		1	initializer	1
273	signed		1	initializer	1
273	sizeof		1	initializer	1
273	static		1	initializer	1
273	string-constant		1	initializer	1
273	switch		1	initializer	1
273	typedef		1	initializer	1
273	unsigned		1	initializer	1
273	void		1	initializer	1
273	volatile		1	initializer	1
273	while		1	initializer	1
273	{		1	initializer	1
273	|=		1	initializer	1
273	}		1	initializer	1
273	~		1	initializer	1
122	)		0	210
250	!		1	relational-expression	1
250	!=		1	relational-expression	1
250	%		1	relational-expression	1
250	%=		1	relational-expression	1
250	&		1	relational-expression	1
250	&&		1	relational-expression	1
250	&=		1	relational-expression	1
250	(		1	relational-expression	1
250	)		1	relational-expression	1
250	*		1	relational-expression	1
250	*=		1	relational-expression	1
250	+		1	relational-expression	1
250	++		1	relational-expression	1
250	+=		1	relational-expression	1
250	,		1	relational-expression	1
250	-		1	relational-expression	1
250	--		1	relational-expression	1
250	-=		1	relational-expression	1
250	->		1	relational-expression	1
250	/		1	relational-expression	1
250	/=		1	relational-expression	1
250	:		1	relational-expression	1
250	;		1	relational-expression	1
250	<		1	relational-expression	1
250	<<		0	181
250	<<=		1	relational-expression	1
250	<=		1	relational-expression	1
250	=		1	relational-expression	1
250	==		1	relational-expression	1
250	>		1	relational-expression	1
250	>=		1	relational-expression	1
250	>>		0	182
250	>>=		1	relational-expression	1
250	?		1	relational-expression	1
250	[		1	relational-expression	1
250	]		1	relational-expression	1
250	^		1	relational-expression	1
250	^=		1	relational-expression	1
250	_KULV_END_		1	relational-expression	1
250	auto		1	relational-expression	1
250	break		1	relational-expression	1
250	case		1	relational-expression	1
250	char		1	relational-expression	1
250	character-constant		1	relational-expression	1
250	const		1	relational-expression	1
250	continue		1	relational-expression	1
250	default		1	relational-expression	1
250	do		1	relational-expression	1
250	double		1	relational-expression	1
250	else		1	relational-expression	1
250	enumeration-constant		1	relational-expression	1
250	extern		1	relational-expression	1
250	float		1	relational-expression	1
250	floating-constant		1	relational-expression	1
250	for		1	relational-expression	1
250	goto		1	relational-expression	1
250	identifier		1	relational-expression	1
250	if		1	relational-expression	1
250	int		1	relational-expression	1
250	integer-constant		1	relational-expression	1
250	long		1	relational-expression	1
250	register		1	relational-expression	1
250	return		1	relational-expression	1
250	short		1	relational-expression	1
250	signed		1	relational-expression	1
250	sizeof		1	relational-expression	1
250	static		1	relational-expression	1
250	string-constant		1	relational-expression	1
250	switch		1	relational-expression	1
250	typedef		1	relational-expression	1
250	unsigned		1	relational-expression	1
250	void		1	relational-expression	1
250	volatile		1	relational-expression	1
250	while		1	relational-expression	1
250	{		1	relational-expression	1
250	|		1	relational-expression	1
250	|=		1	relational-expression	1
250	||		1	relational-expression	1
250	}		1	relational-expression	1
250	~		1	relational-expression	1
67	!		0	62
67	&		0	63
67	(		0	141
67	*		0	65
67	+		0	66
67	++		0	67
67	-		0	68
67	--		0	69
67	character-constant		0	77
67	enumeration-constant		0	85
67	floating-constant		0	90
67	identifier		0	129
67	integer-constant		0	96
67	sizeof		0	109
67	string-constant		0	112
67	~		0	118
195	!		1	assignment-operator	0
195	&		1	assignment-operator	0
195	(		1	assignment-operator	0
195	*		1	assignment-operator	0
195	+		1	assignment-operator	0
195	++		1	assignment-operator	0
195	-		1	assignment-operator	0
195	--		1	assignment-operator	0
195	character-constant		1	assignment-operator	0
195	enumeration-constant		1	assignment-operator	0
195	floating-constant		1	assignment-operator	0
195	identifier		1	assignment-operator	0
195	integer-constant		1	assignment-operator	0
195	sizeof		1	assignment-operator	0
195	string-constant		1	assignment-operator	0
195	~		1	assignment-operator	0
323	!		1	iteration-statement	6
323	%=		1	iteration-statement	6
323	&		1	iteration-statement	6
323	&=		1	iteration-statement	6
323	(		1	iteration-statement	6
323	)		1	iteration-statement	6
323	*		1	iteration-statement	6
323	*=		1	iteration-statement	6
323	+		1	iteration-statement	6
323	++		1	iteration-statement	6
323	+=		1	iteration-statement	6
323	,		1	iteration-statement	6
323	-		1	iteration-statement	6
323	--		1	iteration-statement	6
323	-=		1	iteration-statement	6
323	/=		1	iteration-statement	6
323	;		1	iteration-statement	6
323	<<=		1	iteration-statement	6
323	=		1	iteration-statement	6
323	>>=		1	iteration-statement	6
323	^=		1	iteration-statement	6
323	_KULV_END_		1	iteration-statement	6
323	auto		1	iteration-statement	6
323	break		1	iteration-statement	6
323	case		1	iteration-statement	6
323	char		1	iteration-statement	6
323	character-constant		1	iteration-statement	6
323	const		1	iteration-statement	6
323	continue		1	iteration-statement	6
323	default		1	iteration-statement	6
323	do		1	iteration-statement	6
323	double		1	iteration-statement	6
323	else		1	iteration-statement	6
323	enumeration-constant		1	iteration-statement	6
323	extern		1	iteration-statement	6
323	float		1	iteration-statement	6
323	floating-constant		1	iteration-statement	6
323	for		1	iteration-statement	6
323	goto		1	iteration-statement	6
323	identifier		1	iteration-statement	6
323	if		1	iteration-statement	6
323	int		1	iteration-statement	6
323	integer-constant		1	iteration-statement	6
323	long		1	iteration-statement	6
323	register		1	iteration-statement	6
323	return		1	iteration-statement	6
323	short		1	iteration-statement	6
323	signed		1	iteration-statement	6
323	sizeof		1	iteration-statement	6
323	static		1	iteration-statement	6
323	string-constant		1	iteration-statement	6
323	switch		1	iteration-statement	6
323	typedef		1	iteration-statement	6
323	unsigned		1	iteration-statement	6
323	void		1	iteration-statement	6
323	volatile		1	iteration-statement	6
323	while		1	iteration-statement	6
323	{		1	iteration-statement	6
323	|=		1	iteration-statement	6
323	}		1	iteration-statement	6
323	~		1	iteration-statement	6
44	)		0	120
44	auto		0	3
44	char		0	4
44	const		0	5
44	double		0	10
44	extern		0	11
44	float		0	13
44	identifier		0	123
44	int		0	16
44	long		0	17
44	register		0	19
44	short		0	20
44	signed		0	21
44	static		0	22
44	typedef		0	27
44	unsigned		0	28
44	void		0	29
44	volatile		0	30
172	!		1	postfix-expression	6
172	!=		1	postfix-expression	6
172	%		1	postfix-expression	6
172	%=		1	postfix-expression	6
172	&		1	postfix-expression	6
172	&&		1	postfix-expression	6
172	&=		1	postfix-expression	6
172	(		1	postfix-expression	6
172	)		1	postfix-expression	6
172	*		1	postfix-expression	6
172	*=		1	postfix-expression	6
172	+		1	postfix-expression	6
172	++		1	postfix-expression	6
172	+=		1	postfix-expression	6
172	,		1	postfix-expression	6
172	-		1	postfix-expression	6
172	--		1	postfix-expression	6
172	-=		1	postfix-expression	6
172	->		1	postfix-expression	6
172	/		1	postfix-expression	6
172	/=		1	postfix-expression	6
172	:		1	postfix-expression	6
172	;		1	postfix-expression	6
172	<		1	postfix-expression	6
172	<<		1	postfix-expression	6
172	<<=		1	postfix-expression	6
172	<=		1	postfix-expression	6
172	=		1	postfix-expression	6
172	==		1	postfix-expression	6
172	>		1	postfix-expression	6
172	>=		1	postfix-expression	6
172	>>		1	postfix-expression	6
172	>>=		1	postfix-expression	6
172	?		1	postfix-expression	6
172	[		1	postfix-expression	6
172	]		1	postfix-expression	6
172	^		1	postfix-expression	6
172	^=		1	postfix-expression	6
172	_KULV_END_		1	postfix-expression	6
172	auto		1	postfix-expression	6
172	break		1	postfix-expression	6
172	case		1	postfix-expression	6
172	char		1	postfix-expression	6
172	character-constant		1	postfix-expression	6
172	const		1	postfix-expression	6
172	continue		1	postfix-expression	6
172	default		1	postfix-expression	6
172	do		1	postfix-expression	6
172	double		1	postfix-expression	6
172	else		1	postfix-expression	6
172	enumeration-constant		1	postfix-expression	6
172	extern		1	postfix-expression	6
172	float		1	postfix-expression	6
172	floating-constant		1	postfix-expression	6
172	for		1	postfix-expression	6
172	goto		1	postfix-expression	6
172	identifier		1	postfix-expression	6
172	if		1	postfix-expression	6
172	int		1	postfix-expression	6
172	integer-constant		1	postfix-expression	6
172	long		1	postfix-expression	6
172	register		1	postfix-expression	6
172	return		1	postfix-expression	6
172	short		1	postfix-expression	6
172	signed		1	postfix-expression	6
172	sizeof		1	postfix-expression	6
172	static		1	postfix-expression	6
172	string-constant		1	postfix-expression	6
172	switch		1	postfix-expression	6
172	typedef		1	postfix-expression	6
172	unsigned		1	postfix-expression	6
172	void		1	postfix-expression	6
172	volatile		1	postfix-expression	6
172	while		1	postfix-expression	6
172	{		1	postfix-expression	6
172	|		1	postfix-expression	6
172	|=		1	postfix-expression	6
172	||		1	postfix-expression	6
172	}		1	postfix-expression	6
172	~		1	postfix-expression	6
300	!		0	62
300	&		0	63
300	(		0	64
300	)		0	315
300	*		0	65
300	+		0	66
300	++		0	67
300	-		0	68
300	--		0	69
300	character-constant		0	77
300	enumeration-constant		0	85
300	floating-constant		0	90
300	identifier		0	129
300	integer-constant		0	96
300	sizeof		0	109
300	string-constant		0	112
300	~		0	118
53	(		1	type-qualifier-list	1
53	)		1	type-qualifier-list	1
53	*		1	type-qualifier-list	1
53	,		1	type-qualifier-list	1
53	[		1	type-qualifier-list	1
53	const		1	type-qualifier-list	1
53	identifier		1	type-qualifier-list	1
53	volatile		1	type-qualifier-list	1
181	!		0	62
181	&		0	63
181	(		0	64
181	*		0	65
181	+		0	66
181	++		0	67
181	-		0	68
181	--		0	69
181	character-constant		0	77
181	enumeration-constant		0	85
181	floating-constant		0	90
181	identifier		0	129
181	integer-constant		0	96
181	sizeof		0	109
181	string-constant		0	112
181	~		0	118
309	(		1	direct-abstract-declarator	4
309	)		1	direct-abstract-declarator	4
309	,		1	direct-abstract-declarator	4
309	[		1	direct-abstract-declarator	4
30	(		1	type-qualifier	1
30	)		1	type-qualifier	1
30	*		1	type-qualifier	1
30	,		1	type-qualifier	1
30	;		1	type-qualifier	1
30	[		1	type-qualifier	1
30	auto		1	type-qualifier	1
30	char		1	type-qualifier	1
30	const		1	type-qualifier	1
30	double		1	type-qualifier	1
30	extern		1	type-qualifier	1
30	float		1	type-qualifier	1
30	identifier		1	type-qualifier	1
30	int		1	type-qualifier	1
30	long		1	type-qualifier	1
30	register		1	type-qualifier	1
30	short		1	type-qualifier	1
30	signed		1	type-qualifier	1
30	static		1	type-qualifier	1
30	typedef		1	type-qualifier	1
30	unsigned		1	type-qualifier	1
30	void		1	type-qualifier	1
30	volatile		1	type-qualifier	1
158	!		1	expression-statement	1
158	%=		1	expression-statement	1
158	&		1	expression-statement	1
158	&=		1	expression-statement	1
158	(		1	expression-statement	1
158	)		1	expression-statement	1
158	*		1	expression-statement	1
158	*=		1	expression-statement	1
158	+		1	expression-statement	1
158	++		1	expression-statement	1
158	+=		1	expression-statement	1
158	,		1	expression-statement	1
158	-		1	expression-statement	1
158	--		1	expression-statement	1
158	-=		1	expression-statement	1
158	/=		1	expression-statement	1
158	;		1	expression-statement	1
158	<<=		1	expression-statement	1
158	=		1	expression-statement	1
158	>>=		1	expression-statement	1
158	^=		1	expression-statement	1
158	_KULV_END_		1	expression-statement	1
158	auto		1	expression-statement	1
158	break		1	expression-statement	1
158	case		1	expression-statement	1
158	char		1	expression-statement	1
158	character-constant		1	expression-statement	1
158	const		1	expression-statement	1
158	continue		1	expression-statement	1
158	default		1	expression-statement	1
158	do		1	expression-statement	1
158	double		1	expression-statement	1
158	else		1	expression-statement	1
158	enumeration-constant		1	expression-statement	1
158	extern		1	expression-statement	1
158	float		1	expression-statement	1
158	floating-constant		1	expression-statement	1
158	for		1	expression-statement	1
158	goto		1	expression-statement	1
158	identifier		1	expression-statement	1
158	if		1	expression-statement	1
158	int		1	expression-statement	1
158	integer-constant		1	expression-statement	1
158	long		1	expression-statement	1
158	register		1	expression-statement	1
158	return		1	expression-statement	1
158	short		1	expression-statement	1
158	signed		1	expression-statement	1
158	sizeof		1	expression-statement	1
158	static		1	expression-statement	1
158	string-constant		1	expression-statement	1
158	switch		1	expression-statement	1
158	typedef		1	expression-statement	1
158	unsigned		1	expression-statement	1
158	void		1	expression-statement	1
158	volatile		1	expression-statement	1
158	while		1	expression-statement	1
158	{		1	expression-statement	1
158	|=		1	expression-statement	1
158	}		1	expression-statement	1
158	~		1	expression-statement	1
286	!		0	62
286	&		0	63
286	(		0	64
286	*		0	65
286	+		0	66
286	++		0	67
286	-		0	68
286	--		0	69
286	;		0	70
286	break		0	74
286	case		0	75
286	character-constant		0	77
286	continue		0	81
286	default		0	83
286	do		0	84
286	enumeration-constant		0	85
286	floating-constant		0	90
286	for		0	91
286	goto		0	92
286	identifier		0	93
286	if		0	94
286	integer-constant		0	96
286	return		0	106
286	sizeof		0	109
286	string-constant		0	112
286	switch		0	113
286	while		0	116
286	{		0	43
286	~		0	118
103	!		1	unary-expression	0
103	!=		1	unary-expression	0
103	%		1	unary-expression	0
